Hour,Type,Value
13.0,B12_L-Glutamic_Acid,14
13.25,B12_L-Glutamic_Acid,14
13.5,B12_L-Glutamic_Acid,15
13.75,B12_L-Glutamic_Acid,14
14.0,B12_L-Glutamic_Acid,13
14.25,B12_L-Glutamic_Acid,21
14.5,B12_L-Glutamic_Acid,12
14.75,B12_L-Glutamic_Acid,18
15.0,B12_L-Glutamic_Acid,18
15.25,B12_L-Glutamic_Acid,17
15.5,B12_L-Glutamic_Acid,23
15.75,B12_L-Glutamic_Acid,19
16.0,B12_L-Glutamic_Acid,20
16.25,B12_L-Glutamic_Acid,20
16.5,B12_L-Glutamic_Acid,18
16.75,B12_L-Glutamic_Acid,21
17.0,B12_L-Glutamic_Acid,20
17.25,B12_L-Glutamic_Acid,23
17.5,B12_L-Glutamic_Acid,23
17.75,B12_L-Glutamic_Acid,19
18.0,B12_L-Glutamic_Acid,22
18.25,B12_L-Glutamic_Acid,22
18.5,B12_L-Glutamic_Acid,21
18.75,B12_L-Glutamic_Acid,21
19.0,B12_L-Glutamic_Acid,23
19.25,B12_L-Glutamic_Acid,22
19.5,B12_L-Glutamic_Acid,24
19.75,B12_L-Glutamic_Acid,25
20.0,B12_L-Glutamic_Acid,27
20.25,B12_L-Glutamic_Acid,22
20.5,B12_L-Glutamic_Acid,27
20.75,B12_L-Glutamic_Acid,24
21.0,B12_L-Glutamic_Acid,26
21.25,B12_L-Glutamic_Acid,27
21.5,B12_L-Glutamic_Acid,28
21.75,B12_L-Glutamic_Acid,30
22.0,B12_L-Glutamic_Acid,35
22.25,B12_L-Glutamic_Acid,33
22.5,B12_L-Glutamic_Acid,35
22.75,B12_L-Glutamic_Acid,33
23.0,B12_L-Glutamic_Acid,31
23.25,B12_L-Glutamic_Acid,34
23.5,B12_L-Glutamic_Acid,32
23.75,B12_L-Glutamic_Acid,34
24.0,B12_L-Glutamic_Acid,35
24.25,B12_L-Glutamic_Acid,36
24.5,B12_L-Glutamic_Acid,35
24.75,B12_L-Glutamic_Acid,36
25.0,B12_L-Glutamic_Acid,32
25.25,B12_L-Glutamic_Acid,38
25.5,B12_L-Glutamic_Acid,36
25.75,B12_L-Glutamic_Acid,45
26.0,B12_L-Glutamic_Acid,45
26.25,B12_L-Glutamic_Acid,42
26.5,B12_L-Glutamic_Acid,44
26.75,B12_L-Glutamic_Acid,44
27.0,B12_L-Glutamic_Acid,44
27.25,B12_L-Glutamic_Acid,46
27.5,B12_L-Glutamic_Acid,43
27.75,B12_L-Glutamic_Acid,44
28.0,B12_L-Glutamic_Acid,48
28.25,B12_L-Glutamic_Acid,43
28.5,B12_L-Glutamic_Acid,45
28.75,B12_L-Glutamic_Acid,49
29.0,B12_L-Glutamic_Acid,47
29.25,B12_L-Glutamic_Acid,49
29.5,B12_L-Glutamic_Acid,56
29.75,B12_L-Glutamic_Acid,50
30.0,B12_L-Glutamic_Acid,47
30.25,B12_L-Glutamic_Acid,53
30.5,B12_L-Glutamic_Acid,46
30.75,B12_L-Glutamic_Acid,47
31.0,B12_L-Glutamic_Acid,55
31.25,B12_L-Glutamic_Acid,55
31.5,B12_L-Glutamic_Acid,58
31.75,B12_L-Glutamic_Acid,56
32.0,B12_L-Glutamic_Acid,55
32.25,B12_L-Glutamic_Acid,56
32.5,B12_L-Glutamic_Acid,60
32.75,B12_L-Glutamic_Acid,62
33.0,B12_L-Glutamic_Acid,59
33.25,B12_L-Glutamic_Acid,58
33.5,B12_L-Glutamic_Acid,59
33.75,B12_L-Glutamic_Acid,62
34.0,B12_L-Glutamic_Acid,65
34.25,B12_L-Glutamic_Acid,66
34.5,B12_L-Glutamic_Acid,67
34.75,B12_L-Glutamic_Acid,73
35.0,B12_L-Glutamic_Acid,70
35.25,B12_L-Glutamic_Acid,67
35.5,B12_L-Glutamic_Acid,66
35.75,B12_L-Glutamic_Acid,66
36.0,B12_L-Glutamic_Acid,71
36.25,B12_L-Glutamic_Acid,74
36.5,B12_L-Glutamic_Acid,76
36.75,B12_L-Glutamic_Acid,73
37.0,B12_L-Glutamic_Acid,72
37.25,B12_L-Glutamic_Acid,75
37.5,B12_L-Glutamic_Acid,77
37.75,B12_L-Glutamic_Acid,77
38.0,B12_L-Glutamic_Acid,81
38.25,B12_L-Glutamic_Acid,83
38.5,B12_L-Glutamic_Acid,80
38.75,B12_L-Glutamic_Acid,81
39.0,B12_L-Glutamic_Acid,86
39.25,B12_L-Glutamic_Acid,84
39.5,B12_L-Glutamic_Acid,86
39.75,B12_L-Glutamic_Acid,88
40.0,B12_L-Glutamic_Acid,95
40.25,B12_L-Glutamic_Acid,92
40.5,B12_L-Glutamic_Acid,92
40.75,B12_L-Glutamic_Acid,95
41.0,B12_L-Glutamic_Acid,92
41.25,B12_L-Glutamic_Acid,97
41.5,B12_L-Glutamic_Acid,96
41.75,B12_L-Glutamic_Acid,98
42.0,B12_L-Glutamic_Acid,94
42.25,B12_L-Glutamic_Acid,97
42.5,B12_L-Glutamic_Acid,100
42.75,B12_L-Glutamic_Acid,106
43.0,B12_L-Glutamic_Acid,101
43.25,B12_L-Glutamic_Acid,104
43.5,B12_L-Glutamic_Acid,107
43.75,B12_L-Glutamic_Acid,107
44.0,B12_L-Glutamic_Acid,110
44.25,B12_L-Glutamic_Acid,110
44.5,B12_L-Glutamic_Acid,112
44.75,B12_L-Glutamic_Acid,114
45.0,B12_L-Glutamic_Acid,120
45.25,B12_L-Glutamic_Acid,118
45.5,B12_L-Glutamic_Acid,117
45.75,B12_L-Glutamic_Acid,118
46.0,B12_L-Glutamic_Acid,121
46.25,B12_L-Glutamic_Acid,127
46.5,B12_L-Glutamic_Acid,126
46.75,B12_L-Glutamic_Acid,126
47.0,B12_L-Glutamic_Acid,127
47.25,B12_L-Glutamic_Acid,124
47.5,B12_L-Glutamic_Acid,125
47.75,B12_L-Glutamic_Acid,130
48.0,B12_L-Glutamic_Acid,128
48.25,B12_L-Glutamic_Acid,133
48.5,B12_L-Glutamic_Acid,131
48.75,B12_L-Glutamic_Acid,135
49.0,B12_L-Glutamic_Acid,135
49.25,B12_L-Glutamic_Acid,134
49.5,B12_L-Glutamic_Acid,137
49.75,B12_L-Glutamic_Acid,136
50.0,B12_L-Glutamic_Acid,139
50.25,B12_L-Glutamic_Acid,135
50.5,B12_L-Glutamic_Acid,139
50.75,B12_L-Glutamic_Acid,144
51.0,B12_L-Glutamic_Acid,144
51.25,B12_L-Glutamic_Acid,145
51.5,B12_L-Glutamic_Acid,148
51.75,B12_L-Glutamic_Acid,148
52.0,B12_L-Glutamic_Acid,153
52.25,B12_L-Glutamic_Acid,149
52.5,B12_L-Glutamic_Acid,154
52.75,B12_L-Glutamic_Acid,158
53.0,B12_L-Glutamic_Acid,150
53.25,B12_L-Glutamic_Acid,155
53.5,B12_L-Glutamic_Acid,152
53.75,B12_L-Glutamic_Acid,153
54.0,B12_L-Glutamic_Acid,157
54.25,B12_L-Glutamic_Acid,158
54.5,B12_L-Glutamic_Acid,160
54.75,B12_L-Glutamic_Acid,162
55.0,B12_L-Glutamic_Acid,162
55.25,B12_L-Glutamic_Acid,162
55.5,B12_L-Glutamic_Acid,164
55.75,B12_L-Glutamic_Acid,164
56.0,B12_L-Glutamic_Acid,168
56.25,B12_L-Glutamic_Acid,165
56.5,B12_L-Glutamic_Acid,165
56.75,B12_L-Glutamic_Acid,168
57.0,B12_L-Glutamic_Acid,167
57.25,B12_L-Glutamic_Acid,173
57.5,B12_L-Glutamic_Acid,169
57.75,B12_L-Glutamic_Acid,173
58.0,B12_L-Glutamic_Acid,172
58.25,B12_L-Glutamic_Acid,173
58.5,B12_L-Glutamic_Acid,177
58.75,B12_L-Glutamic_Acid,180
59.0,B12_L-Glutamic_Acid,176
59.25,B12_L-Glutamic_Acid,177
59.5,B12_L-Glutamic_Acid,179
59.75,B12_L-Glutamic_Acid,178
60.0,B12_L-Glutamic_Acid,179
60.25,B12_L-Glutamic_Acid,178
60.5,B12_L-Glutamic_Acid,186
60.75,B12_L-Glutamic_Acid,186
61.0,B12_L-Glutamic_Acid,180
61.25,B12_L-Glutamic_Acid,186
61.5,B12_L-Glutamic_Acid,184
61.75,B12_L-Glutamic_Acid,187
62.0,B12_L-Glutamic_Acid,189
62.25,B12_L-Glutamic_Acid,187
62.5,B12_L-Glutamic_Acid,184
62.75,B12_L-Glutamic_Acid,183
63.0,B12_L-Glutamic_Acid,190
63.25,B12_L-Glutamic_Acid,186
63.5,B12_L-Glutamic_Acid,188
63.75,B12_L-Glutamic_Acid,187
64.0,B12_L-Glutamic_Acid,191
64.25,B12_L-Glutamic_Acid,189
64.5,B12_L-Glutamic_Acid,191
64.75,B12_L-Glutamic_Acid,188
65.0,B12_L-Glutamic_Acid,194
65.25,B12_L-Glutamic_Acid,189
65.5,B12_L-Glutamic_Acid,190
65.75,B12_L-Glutamic_Acid,195
66.0,B12_L-Glutamic_Acid,188
66.25,B12_L-Glutamic_Acid,193
66.5,B12_L-Glutamic_Acid,196
66.75,B12_L-Glutamic_Acid,193
67.0,B12_L-Glutamic_Acid,196
67.25,B12_L-Glutamic_Acid,194
67.5,B12_L-Glutamic_Acid,193
67.75,B12_L-Glutamic_Acid,198
68.0,B12_L-Glutamic_Acid,194
68.25,B12_L-Glutamic_Acid,197
68.5,B12_L-Glutamic_Acid,200
68.75,B12_L-Glutamic_Acid,198
69.0,B12_L-Glutamic_Acid,198
69.25,B12_L-Glutamic_Acid,198
69.5,B12_L-Glutamic_Acid,196
69.75,B12_L-Glutamic_Acid,195
70.0,B12_L-Glutamic_Acid,196
70.25,B12_L-Glutamic_Acid,197
70.5,B12_L-Glutamic_Acid,201
70.75,B12_L-Glutamic_Acid,196
71.0,B12_L-Glutamic_Acid,201
71.25,B12_L-Glutamic_Acid,196
71.5,B12_L-Glutamic_Acid,198
71.75,B12_L-Glutamic_Acid,198
72.0,B12_L-Glutamic_Acid,198
72.25,B12_L-Glutamic_Acid,202
72.5,B12_L-Glutamic_Acid,203
72.75,B12_L-Glutamic_Acid,203
73.0,B12_L-Glutamic_Acid,202
73.25,B12_L-Glutamic_Acid,202
73.5,B12_L-Glutamic_Acid,200
73.75,B12_L-Glutamic_Acid,203
74.0,B12_L-Glutamic_Acid,201
74.25,B12_L-Glutamic_Acid,201
74.5,B12_L-Glutamic_Acid,203
74.75,B12_L-Glutamic_Acid,204
75.0,B12_L-Glutamic_Acid,205
75.25,B12_L-Glutamic_Acid,203
75.5,B12_L-Glutamic_Acid,206
75.75,B12_L-Glutamic_Acid,204
76.0,B12_L-Glutamic_Acid,206
76.25,B12_L-Glutamic_Acid,207
76.5,B12_L-Glutamic_Acid,210
76.75,B12_L-Glutamic_Acid,203
77.0,B12_L-Glutamic_Acid,206
77.25,B12_L-Glutamic_Acid,213
77.5,B12_L-Glutamic_Acid,203
77.75,B12_L-Glutamic_Acid,208
78.0,B12_L-Glutamic_Acid,209
78.25,B12_L-Glutamic_Acid,206
78.5,B12_L-Glutamic_Acid,209
78.75,B12_L-Glutamic_Acid,210
79.0,B12_L-Glutamic_Acid,207
79.25,B12_L-Glutamic_Acid,208
79.5,B12_L-Glutamic_Acid,208
79.75,B12_L-Glutamic_Acid,210
80.0,B12_L-Glutamic_Acid,209
80.25,B12_L-Glutamic_Acid,206
80.5,B12_L-Glutamic_Acid,209
80.75,B12_L-Glutamic_Acid,208
81.0,B12_L-Glutamic_Acid,209
81.25,B12_L-Glutamic_Acid,206
81.5,B12_L-Glutamic_Acid,206
81.75,B12_L-Glutamic_Acid,0
0.0,C1_D-Glucose-6-Phosphate,21
0.25,C1_D-Glucose-6-Phosphate,15
0.5,C1_D-Glucose-6-Phosphate,13
0.75,C1_D-Glucose-6-Phosphate,14
1.0,C1_D-Glucose-6-Phosphate,14
1.25,C1_D-Glucose-6-Phosphate,14
1.5,C1_D-Glucose-6-Phosphate,15
1.75,C1_D-Glucose-6-Phosphate,17
2.0,C1_D-Glucose-6-Phosphate,19
2.25,C1_D-Glucose-6-Phosphate,20
2.5,C1_D-Glucose-6-Phosphate,14
2.75,C1_D-Glucose-6-Phosphate,16
3.0,C1_D-Glucose-6-Phosphate,18
3.25,C1_D-Glucose-6-Phosphate,19
3.5,C1_D-Glucose-6-Phosphate,16
3.75,C1_D-Glucose-6-Phosphate,13
4.0,C1_D-Glucose-6-Phosphate,21
4.25,C1_D-Glucose-6-Phosphate,20
4.5,C1_D-Glucose-6-Phosphate,25
4.75,C1_D-Glucose-6-Phosphate,20
5.0,C1_D-Glucose-6-Phosphate,19
5.25,C1_D-Glucose-6-Phosphate,24
5.5,C1_D-Glucose-6-Phosphate,16
5.75,C1_D-Glucose-6-Phosphate,21
6.0,C1_D-Glucose-6-Phosphate,22
6.25,C1_D-Glucose-6-Phosphate,25
6.5,C1_D-Glucose-6-Phosphate,23
6.75,C1_D-Glucose-6-Phosphate,21
7.0,C1_D-Glucose-6-Phosphate,29
7.25,C1_D-Glucose-6-Phosphate,28
7.5,C1_D-Glucose-6-Phosphate,31
7.75,C1_D-Glucose-6-Phosphate,29
8.0,C1_D-Glucose-6-Phosphate,32
8.25,C1_D-Glucose-6-Phosphate,35
8.5,C1_D-Glucose-6-Phosphate,38
8.75,C1_D-Glucose-6-Phosphate,28
9.0,C1_D-Glucose-6-Phosphate,32
9.25,C1_D-Glucose-6-Phosphate,30
9.5,C1_D-Glucose-6-Phosphate,39
9.75,C1_D-Glucose-6-Phosphate,30
10.0,C1_D-Glucose-6-Phosphate,34
10.25,C1_D-Glucose-6-Phosphate,38
10.5,C1_D-Glucose-6-Phosphate,34
10.75,C1_D-Glucose-6-Phosphate,39
11.0,C1_D-Glucose-6-Phosphate,39
11.25,C1_D-Glucose-6-Phosphate,41
11.5,C1_D-Glucose-6-Phosphate,42
11.75,C1_D-Glucose-6-Phosphate,39
12.0,C1_D-Glucose-6-Phosphate,46
12.25,C1_D-Glucose-6-Phosphate,46
12.5,C1_D-Glucose-6-Phosphate,44
12.75,C1_D-Glucose-6-Phosphate,49
13.0,C1_D-Glucose-6-Phosphate,53
13.25,C1_D-Glucose-6-Phosphate,47
13.5,C1_D-Glucose-6-Phosphate,46
13.75,C1_D-Glucose-6-Phosphate,50
14.0,C1_D-Glucose-6-Phosphate,49
14.25,C1_D-Glucose-6-Phosphate,56
14.5,C1_D-Glucose-6-Phosphate,58
14.75,C1_D-Glucose-6-Phosphate,56
15.0,C1_D-Glucose-6-Phosphate,59
15.25,C1_D-Glucose-6-Phosphate,56
15.5,C1_D-Glucose-6-Phosphate,60
15.75,C1_D-Glucose-6-Phosphate,66
16.0,C1_D-Glucose-6-Phosphate,65
16.25,C1_D-Glucose-6-Phosphate,60
16.5,C1_D-Glucose-6-Phosphate,72
16.75,C1_D-Glucose-6-Phosphate,75
17.0,C1_D-Glucose-6-Phosphate,73
17.25,C1_D-Glucose-6-Phosphate,75
17.5,C1_D-Glucose-6-Phosphate,69
17.75,C1_D-Glucose-6-Phosphate,74
18.0,C1_D-Glucose-6-Phosphate,76
18.25,C1_D-Glucose-6-Phosphate,84
18.5,C1_D-Glucose-6-Phosphate,79
18.75,C1_D-Glucose-6-Phosphate,81
19.0,C1_D-Glucose-6-Phosphate,79
19.25,C1_D-Glucose-6-Phosphate,82
19.5,C1_D-Glucose-6-Phosphate,85
19.75,C1_D-Glucose-6-Phosphate,82
20.0,C1_D-Glucose-6-Phosphate,80
20.25,C1_D-Glucose-6-Phosphate,89
20.5,C1_D-Glucose-6-Phosphate,86
20.75,C1_D-Glucose-6-Phosphate,85
21.0,C1_D-Glucose-6-Phosphate,89
21.25,C1_D-Glucose-6-Phosphate,87
21.5,C1_D-Glucose-6-Phosphate,81
21.75,C1_D-Glucose-6-Phosphate,83
22.0,C1_D-Glucose-6-Phosphate,87
22.25,C1_D-Glucose-6-Phosphate,88
22.5,C1_D-Glucose-6-Phosphate,84
22.75,C1_D-Glucose-6-Phosphate,87
23.0,C1_D-Glucose-6-Phosphate,84
23.25,C1_D-Glucose-6-Phosphate,85
23.5,C1_D-Glucose-6-Phosphate,86
23.75,C1_D-Glucose-6-Phosphate,90
24.0,C1_D-Glucose-6-Phosphate,93
24.25,C1_D-Glucose-6-Phosphate,88
24.5,C1_D-Glucose-6-Phosphate,90
24.75,C1_D-Glucose-6-Phosphate,88
25.0,C1_D-Glucose-6-Phosphate,83
25.25,C1_D-Glucose-6-Phosphate,84
25.5,C1_D-Glucose-6-Phosphate,91
25.75,C1_D-Glucose-6-Phosphate,89
26.0,C1_D-Glucose-6-Phosphate,89
26.25,C1_D-Glucose-6-Phosphate,93
26.5,C1_D-Glucose-6-Phosphate,88
26.75,C1_D-Glucose-6-Phosphate,88
27.0,C1_D-Glucose-6-Phosphate,90
27.25,C1_D-Glucose-6-Phosphate,92
27.5,C1_D-Glucose-6-Phosphate,92
27.75,C1_D-Glucose-6-Phosphate,89
28.0,C1_D-Glucose-6-Phosphate,92
28.25,C1_D-Glucose-6-Phosphate,90
28.5,C1_D-Glucose-6-Phosphate,91
28.75,C1_D-Glucose-6-Phosphate,92
29.0,C1_D-Glucose-6-Phosphate,86
29.25,C1_D-Glucose-6-Phosphate,91
29.5,C1_D-Glucose-6-Phosphate,89
29.75,C1_D-Glucose-6-Phosphate,90
30.0,C1_D-Glucose-6-Phosphate,95
30.25,C1_D-Glucose-6-Phosphate,94
30.5,C1_D-Glucose-6-Phosphate,98
30.75,C1_D-Glucose-6-Phosphate,96
31.0,C1_D-Glucose-6-Phosphate,93
31.25,C1_D-Glucose-6-Phosphate,96
31.5,C1_D-Glucose-6-Phosphate,95
31.75,C1_D-Glucose-6-Phosphate,97
32.0,C1_D-Glucose-6-Phosphate,94
32.25,C1_D-Glucose-6-Phosphate,95
32.5,C1_D-Glucose-6-Phosphate,98
32.75,C1_D-Glucose-6-Phosphate,96
33.0,C1_D-Glucose-6-Phosphate,95
33.25,C1_D-Glucose-6-Phosphate,95
33.5,C1_D-Glucose-6-Phosphate,93
33.75,C1_D-Glucose-6-Phosphate,96
34.0,C1_D-Glucose-6-Phosphate,94
34.25,C1_D-Glucose-6-Phosphate,101
34.5,C1_D-Glucose-6-Phosphate,97
34.75,C1_D-Glucose-6-Phosphate,96
35.0,C1_D-Glucose-6-Phosphate,102
35.25,C1_D-Glucose-6-Phosphate,93
35.5,C1_D-Glucose-6-Phosphate,91
35.75,C1_D-Glucose-6-Phosphate,97
36.0,C1_D-Glucose-6-Phosphate,97
36.25,C1_D-Glucose-6-Phosphate,99
36.5,C1_D-Glucose-6-Phosphate,101
36.75,C1_D-Glucose-6-Phosphate,95
37.0,C1_D-Glucose-6-Phosphate,99
37.25,C1_D-Glucose-6-Phosphate,98
37.5,C1_D-Glucose-6-Phosphate,94
37.75,C1_D-Glucose-6-Phosphate,95
38.0,C1_D-Glucose-6-Phosphate,97
38.25,C1_D-Glucose-6-Phosphate,102
38.5,C1_D-Glucose-6-Phosphate,98
38.75,C1_D-Glucose-6-Phosphate,94
39.0,C1_D-Glucose-6-Phosphate,99
39.25,C1_D-Glucose-6-Phosphate,95
39.5,C1_D-Glucose-6-Phosphate,92
39.75,C1_D-Glucose-6-Phosphate,101
40.0,C1_D-Glucose-6-Phosphate,101
40.25,C1_D-Glucose-6-Phosphate,97
40.5,C1_D-Glucose-6-Phosphate,103
40.75,C1_D-Glucose-6-Phosphate,97
41.0,C1_D-Glucose-6-Phosphate,95
41.25,C1_D-Glucose-6-Phosphate,99
41.5,C1_D-Glucose-6-Phosphate,100
41.75,C1_D-Glucose-6-Phosphate,100
42.0,C1_D-Glucose-6-Phosphate,98
42.25,C1_D-Glucose-6-Phosphate,97
42.5,C1_D-Glucose-6-Phosphate,96
42.75,C1_D-Glucose-6-Phosphate,101
43.0,C1_D-Glucose-6-Phosphate,101
43.25,C1_D-Glucose-6-Phosphate,101
43.5,C1_D-Glucose-6-Phosphate,100
43.75,C1_D-Glucose-6-Phosphate,99
44.0,C1_D-Glucose-6-Phosphate,104
44.25,C1_D-Glucose-6-Phosphate,101
44.5,C1_D-Glucose-6-Phosphate,100
44.75,C1_D-Glucose-6-Phosphate,100
45.0,C1_D-Glucose-6-Phosphate,101
45.25,C1_D-Glucose-6-Phosphate,105
45.5,C1_D-Glucose-6-Phosphate,102
45.75,C1_D-Glucose-6-Phosphate,102
46.0,C1_D-Glucose-6-Phosphate,99
46.25,C1_D-Glucose-6-Phosphate,102
46.5,C1_D-Glucose-6-Phosphate,99
46.75,C1_D-Glucose-6-Phosphate,107
47.0,C1_D-Glucose-6-Phosphate,98
47.25,C1_D-Glucose-6-Phosphate,100
47.5,C1_D-Glucose-6-Phosphate,104
47.75,C1_D-Glucose-6-Phosphate,103
48.0,C1_D-Glucose-6-Phosphate,106
48.25,C1_D-Glucose-6-Phosphate,102
48.5,C1_D-Glucose-6-Phosphate,104
48.75,C1_D-Glucose-6-Phosphate,98
49.0,C1_D-Glucose-6-Phosphate,100
49.25,C1_D-Glucose-6-Phosphate,106
49.5,C1_D-Glucose-6-Phosphate,102
49.75,C1_D-Glucose-6-Phosphate,106
50.0,C1_D-Glucose-6-Phosphate,97
50.25,C1_D-Glucose-6-Phosphate,98
50.5,C1_D-Glucose-6-Phosphate,102
50.75,C1_D-Glucose-6-Phosphate,102
51.0,C1_D-Glucose-6-Phosphate,103
51.25,C1_D-Glucose-6-Phosphate,105
51.5,C1_D-Glucose-6-Phosphate,104
51.75,C1_D-Glucose-6-Phosphate,106
52.0,C1_D-Glucose-6-Phosphate,97
52.25,C1_D-Glucose-6-Phosphate,107
52.5,C1_D-Glucose-6-Phosphate,103
52.75,C1_D-Glucose-6-Phosphate,102
53.0,C1_D-Glucose-6-Phosphate,99
53.25,C1_D-Glucose-6-Phosphate,97
53.5,C1_D-Glucose-6-Phosphate,99
53.75,C1_D-Glucose-6-Phosphate,98
54.0,C1_D-Glucose-6-Phosphate,100
54.25,C1_D-Glucose-6-Phosphate,104
54.5,C1_D-Glucose-6-Phosphate,106
54.75,C1_D-Glucose-6-Phosphate,103
55.0,C1_D-Glucose-6-Phosphate,105
55.25,C1_D-Glucose-6-Phosphate,103
55.5,C1_D-Glucose-6-Phosphate,103
55.75,C1_D-Glucose-6-Phosphate,102
56.0,C1_D-Glucose-6-Phosphate,103
56.25,C1_D-Glucose-6-Phosphate,104
56.5,C1_D-Glucose-6-Phosphate,104
56.75,C1_D-Glucose-6-Phosphate,102
57.0,C1_D-Glucose-6-Phosphate,106
57.25,C1_D-Glucose-6-Phosphate,105
57.5,C1_D-Glucose-6-Phosphate,97
57.75,C1_D-Glucose-6-Phosphate,108
58.0,C1_D-Glucose-6-Phosphate,99
58.25,C1_D-Glucose-6-Phosphate,105
58.5,C1_D-Glucose-6-Phosphate,109
58.75,C1_D-Glucose-6-Phosphate,106
59.0,C1_D-Glucose-6-Phosphate,106
59.25,C1_D-Glucose-6-Phosphate,102
59.5,C1_D-Glucose-6-Phosphate,104
59.75,C1_D-Glucose-6-Phosphate,101
60.0,C1_D-Glucose-6-Phosphate,102
60.25,C1_D-Glucose-6-Phosphate,107
60.5,C1_D-Glucose-6-Phosphate,109
60.75,C1_D-Glucose-6-Phosphate,98
61.0,C1_D-Glucose-6-Phosphate,103
61.25,C1_D-Glucose-6-Phosphate,104
61.5,C1_D-Glucose-6-Phosphate,104
61.75,C1_D-Glucose-6-Phosphate,105
62.0,C1_D-Glucose-6-Phosphate,102
62.25,C1_D-Glucose-6-Phosphate,103
62.5,C1_D-Glucose-6-Phosphate,108
62.75,C1_D-Glucose-6-Phosphate,103
63.0,C1_D-Glucose-6-Phosphate,104
63.25,C1_D-Glucose-6-Phosphate,98
63.5,C1_D-Glucose-6-Phosphate,99
63.75,C1_D-Glucose-6-Phosphate,100
64.0,C1_D-Glucose-6-Phosphate,102
64.25,C1_D-Glucose-6-Phosphate,104
64.5,C1_D-Glucose-6-Phosphate,109
64.75,C1_D-Glucose-6-Phosphate,101
65.0,C1_D-Glucose-6-Phosphate,102
65.25,C1_D-Glucose-6-Phosphate,98
65.5,C1_D-Glucose-6-Phosphate,110
65.75,C1_D-Glucose-6-Phosphate,102
66.0,C1_D-Glucose-6-Phosphate,104
66.25,C1_D-Glucose-6-Phosphate,103
66.5,C1_D-Glucose-6-Phosphate,103
66.75,C1_D-Glucose-6-Phosphate,102
67.0,C1_D-Glucose-6-Phosphate,100
67.25,C1_D-Glucose-6-Phosphate,106
67.5,C1_D-Glucose-6-Phosphate,98
67.75,C1_D-Glucose-6-Phosphate,108
68.0,C1_D-Glucose-6-Phosphate,100
68.25,C1_D-Glucose-6-Phosphate,99
68.5,C1_D-Glucose-6-Phosphate,110
68.75,C1_D-Glucose-6-Phosphate,105
69.0,C1_D-Glucose-6-Phosphate,99
69.25,C1_D-Glucose-6-Phosphate,101
69.5,C1_D-Glucose-6-Phosphate,101
69.75,C1_D-Glucose-6-Phosphate,98
70.0,C1_D-Glucose-6-Phosphate,101
70.25,C1_D-Glucose-6-Phosphate,103
70.5,C1_D-Glucose-6-Phosphate,100
70.75,C1_D-Glucose-6-Phosphate,101
71.0,C1_D-Glucose-6-Phosphate,103
71.25,C1_D-Glucose-6-Phosphate,101
71.5,C1_D-Glucose-6-Phosphate,98
71.75,C1_D-Glucose-6-Phosphate,103
72.0,C1_D-Glucose-6-Phosphate,101
72.25,C1_D-Glucose-6-Phosphate,103
72.5,C1_D-Glucose-6-Phosphate,102
72.75,C1_D-Glucose-6-Phosphate,103
73.0,C1_D-Glucose-6-Phosphate,106
73.25,C1_D-Glucose-6-Phosphate,101
73.5,C1_D-Glucose-6-Phosphate,102
73.75,C1_D-Glucose-6-Phosphate,109
74.0,C1_D-Glucose-6-Phosphate,100
74.25,C1_D-Glucose-6-Phosphate,101
74.5,C1_D-Glucose-6-Phosphate,101
74.75,C1_D-Glucose-6-Phosphate,104
75.0,C1_D-Glucose-6-Phosphate,107
75.25,C1_D-Glucose-6-Phosphate,101
75.5,C1_D-Glucose-6-Phosphate,101
75.75,C1_D-Glucose-6-Phosphate,103
76.0,C1_D-Glucose-6-Phosphate,105
76.25,C1_D-Glucose-6-Phosphate,105
76.5,C1_D-Glucose-6-Phosphate,102
76.75,C1_D-Glucose-6-Phosphate,106
77.0,C1_D-Glucose-6-Phosphate,109
77.25,C1_D-Glucose-6-Phosphate,110
77.5,C1_D-Glucose-6-Phosphate,105
77.75,C1_D-Glucose-6-Phosphate,106
78.0,C1_D-Glucose-6-Phosphate,104
78.25,C1_D-Glucose-6-Phosphate,103
78.5,C1_D-Glucose-6-Phosphate,107
78.75,C1_D-Glucose-6-Phosphate,101
79.0,C1_D-Glucose-6-Phosphate,99
79.25,C1_D-Glucose-6-Phosphate,100
79.5,C1_D-Glucose-6-Phosphate,103
79.75,C1_D-Glucose-6-Phosphate,104
80.0,C1_D-Glucose-6-Phosphate,104
80.25,C1_D-Glucose-6-Phosphate,112
80.5,C1_D-Glucose-6-Phosphate,108
80.75,C1_D-Glucose-6-Phosphate,108
81.0,C1_D-Glucose-6-Phosphate,104
81.25,C1_D-Glucose-6-Phosphate,103
81.5,C1_D-Glucose-6-Phosphate,107
81.75,C1_D-Glucose-6-Phosphate,0
0.0,C2_D-GalactonicAcid-g-Lactone,11
0.25,C2_D-GalactonicAcid-g-Lactone,11
0.5,C2_D-GalactonicAcid-g-Lactone,11
0.75,C2_D-GalactonicAcid-g-Lactone,11
1.0,C2_D-GalactonicAcid-g-Lactone,11
1.25,C2_D-GalactonicAcid-g-Lactone,11
1.5,C2_D-GalactonicAcid-g-Lactone,11
1.75,C2_D-GalactonicAcid-g-Lactone,11
2.0,C2_D-GalactonicAcid-g-Lactone,11
2.25,C2_D-GalactonicAcid-g-Lactone,12
2.5,C2_D-GalactonicAcid-g-Lactone,11
